nodes,techs,carriers,timesteps,flow_out_inc_eff
NLD,ccgt,power,2024-10-17 07:00:00,2.5561128934494887e-06
NLD,ccgt,power,2024-10-17 08:00:00,2.5265259899935116e-06
NLD,ccgt,power,2024-10-17 09:00:00,2.049637548964151e-06
NLD,ccgt,power,2024-10-17 10:00:00,2.055602531657829e-06
NLD,ccgt,power,2024-10-17 11:00:00,1.9969093980789277e-06
NLD,ccgt,power,2024-10-17 12:00:00,2.002751537883107e-06
NLD,ccgt,power,2024-10-17 13:00:00,1.995254493415672e-06
NLD,ccgt,power,2024-10-17 14:00:00,1.995150724957953e-06
NLD,ccgt,power,2024-10-17 15:00:00,1.997964339108342e-06
NLD,ccgt,power,2024-10-17 16:00:00,1.985712289951654e-06
NLD,ccgt,power,2024-10-17 17:00:00,1.979856131990104e-06
NLD,ccgt,power,2024-10-17 18:00:00,2.0159676485232243e-06
NLD,ccgt,power,2024-10-17 19:00:00,2.044711931412572e-06
NLD,ccgt,power,2024-10-17 20:00:00,2.022695232582479e-06
NLD,ccgt,power,2024-10-17 21:00:00,2.043328074443268e-06
NLD,ccgt,power,2024-10-17 22:00:00,2.053524713787963e-06
NLD,ccgt,power,2024-10-17 23:00:00,2.0573775216958584e-06
NLD,ccgt,power,2024-10-18 00:00:00,2.0432419491390267e-06
NLD,ccgt,power,2024-10-18 01:00:00,2.0438453321642985e-06
NLD,ccgt,power,2024-10-18 02:00:00,2.04366913167986e-06
NLD,ccgt,power,2024-10-18 03:00:00,2.0410235556197287e-06
NLD,ccgt,power,2024-10-18 04:00:00,2.0385198639897967e-06
NLD,ccgt,power,2024-10-18 05:00:00,2.0442405023554896e-06
NLD,ccgt,power,2024-10-18 06:00:00,2.0594950169348445e-06
NLD,ccgt,power,2024-10-18 07:00:00,2.024478592701985e-06
NLD,ccgt,power,2024-10-18 08:00:00,2.5758020955664254e-06
NLD,ccgt,power,2024-10-18 09:00:00,2.0436537720395213e-06
NLD,ccgt,power,2024-10-18 10:00:00,2.0235986124905172e-06
NLD,ccgt,power,2024-10-18 11:00:00,1.9662233672647737e-06
NLD,ccgt,power,2024-10-18 12:00:00,1.970804871308942e-06
NLD,ccgt,power,2024-10-18 13:00:00,1.9727519705450577e-06
NLD,ccgt,power,2024-10-18 14:00:00,1.9806023806873447e-06
NLD,ccgt,power,2024-10-18 15:00:00,1.9753678035660166e-06
NLD,ccgt,power,2024-10-18 16:00:00,1.974451671365039e-06
NLD,ccgt,power,2024-10-18 17:00:00,1.9940771376074917e-06
NLD,ccgt,power,2024-10-18 18:00:00,2.0562041285138513e-06
NLD,ccgt,power,2024-10-18 19:00:00,2.523818318769871e-06
NLD,ccgt,power,2024-10-18 20:00:00,2.5412590219816947e-06
NLD,ccgt,power,2024-10-18 21:00:00,2.5371070913221874e-06
NLD,ccgt,power,2024-10-18 22:00:00,2.666484731950825e-06
NLD,ccgt,power,2024-10-18 23:00:00,2.056749389184348e-06
NLD,ccgt,power,2024-10-19 00:00:00,2.0515779329472174e-06
NLD,ccgt,power,2024-10-19 01:00:00,2.0458536747089395e-06
NLD,ccgt,power,2024-10-19 02:00:00,2.0431619700890233e-06
NLD,ccgt,power,2024-10-19 03:00:00,2.042434373402229e-06
NLD,ccgt,power,2024-10-19 04:00:00,2.040314421069146e-06
NLD,ccgt,power,2024-10-19 05:00:00,2.0437202968814356e-06
NLD,ccgt,power,2024-10-19 06:00:00,2.057738190597249e-06
NLD,ccgt,power,2024-10-19 07:00:00,2.0520860491889086e-06
NLD,ccgt,power,2024-10-19 08:00:00,2.0514999300940077e-06
NLD,ccgt,power,2024-10-19 09:00:00,2.0572989014165216e-06
NLD,ccgt,power,2024-10-19 10:00:00,2.0543487866871933e-06
NLD,ccgt,power,2024-10-19 11:00:00,2.0024723613219287e-06
NLD,ccgt,power,2024-10-19 12:00:00,1.9916789153630313e-06
NLD,ccgt,power,2024-10-19 13:00:00,1.999642693166284e-06
NLD,ccgt,power,2024-10-19 14:00:00,1.9860564770446267e-06
NLD,ccgt,power,2024-10-19 15:00:00,1.9801906933467394e-06
NLD,ccgt,power,2024-10-19 16:00:00,1.984106525430661e-06
NLD,ccgt,power,2024-10-19 17:00:00,1.994108342759867e-06
NLD,ccgt,power,2024-10-19 18:00:00,2.059478595513825e-06
NLD,ccgt,power,2024-10-19 19:00:00,2.0462647043831584e-06
NLD,ccgt,power,2024-10-19 20:00:00,2.602599792790059e-06
NLD,ccgt,power,2024-10-19 21:00:00,2.6185270390449626e-06
NLD,ccgt,power,2024-10-19 22:00:00,2.0562880739156887e-06
NLD,ccgt,power,2024-10-19 23:00:00,2.051382406499518e-06
NLD,ccgt,power,2024-10-20 00:00:00,2.0451113150363324e-06
NLD,ccgt,power,2024-10-20 01:00:00,2.0448370760800214e-06
NLD,ccgt,power,2024-10-20 02:00:00,2.0423864865518365e-06
NLD,ccgt,power,2024-10-20 03:00:00,2.04549246233352e-06
NLD,ccgt,power,2024-10-20 04:00:00,2.0449521632938117e-06
NLD,ccgt,power,2024-10-20 05:00:00,2.046471371262492e-06
NLD,ccgt,power,2024-10-20 06:00:00,2.0476499353186975e-06
NLD,ccgt,power,2024-10-20 07:00:00,2.046483358050303e-06
NLD,ccgt,power,2024-10-20 08:00:00,2.040937069221193e-06
NLD,ccgt,power,2024-10-20 09:00:00,2.0441093025071645e-06
NLD,ccgt,power,2024-10-20 10:00:00,1.9923076196365463e-06
NLD,ccgt,power,2024-10-20 11:00:00,1.9842290447822484e-06
NLD,ccgt,power,2024-10-20 12:00:00,1.992691218700404e-06
NLD,ccgt,power,2024-10-20 13:00:00,1.9856966599234672e-06
NLD,ccgt,power,2024-10-20 14:00:00,1.9899172227391965e-06
NLD,ccgt,power,2024-10-20 15:00:00,1.9894607668635335e-06
NLD,ccgt,power,2024-10-20 16:00:00,1.9912471575459034e-06
NLD,ccgt,power,2024-10-20 17:00:00,2.006988919870075e-06
NLD,ccgt,power,2024-10-20 18:00:00,2.044523343422813e-06
NLD,ccgt,power,2024-10-20 19:00:00,2.5086066702488217e-06
NLD,ccgt,power,2024-10-20 20:00:00,2.6479989625746608e-06
NLD,ccgt,power,2024-10-20 21:00:00,2.6637316031479783e-06
NLD,ccgt,power,2024-10-20 22:00:00,2.5269420578220784e-06
NLD,ccgt,power,2024-10-20 23:00:00,2.5738047132112745e-06
NLD,ccgt,power,2024-10-21 00:00:00,2.635180253899414e-06
NLD,ccgt,power,2024-10-21 01:00:00,2.054280126738685e-06
NLD,ccgt,power,2024-10-21 02:00:00,2.0606950600369767e-06
NLD,ccgt,power,2024-10-21 03:00:00,2.0537227143772214e-06
NLD,ccgt,power,2024-10-21 04:00:00,2.0395957681726416e-06
NLD,ccgt,power,2024-10-21 05:00:00,2.0488314503908046e-06
NLD,ccgt,power,2024-10-21 06:00:00,2.031591458353559e-06
NLD,ccgt,power,2024-10-21 07:00:00,3.7043397588294044e-06
NLD,ccgt,power,2024-10-21 08:00:00,3.717478965292013e-06
NLD,ccgt,power,2024-10-21 09:00:00,1.9650769291848807e-06
NLD,ccgt,power,2024-10-21 10:00:00,2.0708698319271647e-06
NLD,ccgt,power,2024-10-21 11:00:00,2.028113333516463e-06
NLD,ccgt,power,2024-10-21 12:00:00,2.0007419370311146e-06
NLD,ccgt,power,2024-10-21 13:00:00,2.0103291157270574e-06
NLD,ccgt,power,2024-10-21 14:00:00,2.0037151255768444e-06
NLD,ccgt,power,2024-10-21 15:00:00,1.9943859689593015e-06
NLD,ccgt,power,2024-10-21 16:00:00,2.0101422404280747e-06
NLD,ccgt,power,2024-10-21 17:00:00,2.07852884002953e-06
NLD,ccgt,power,2024-10-21 18:00:00,1.9626066603369206e-06
NLD,ccgt,power,2024-10-21 19:00:00,2445.6831842186652
NLD,ccgt,power,2024-10-21 20:00:00,5881.229141118708
NLD,ccgt,power,2024-10-21 21:00:00,3772.5441717364674
NLD,ccgt,power,2024-10-21 22:00:00,2.6088367226799344e-06
NLD,ccgt,power,2024-10-21 23:00:00,2.533173703011174e-06
NLD,ccgt,power,2024-10-22 00:00:00,2.614287379141432e-06
NLD,ccgt,power,2024-10-22 01:00:00,2.0546660127649656e-06
NLD,ccgt,power,2024-10-22 02:00:00,2.063749142916374e-06
NLD,ccgt,power,2024-10-22 03:00:00,2.0664970103363953e-06
NLD,ccgt,power,2024-10-22 04:00:00,2.0664331561301845e-06
NLD,ccgt,power,2024-10-22 05:00:00,2.063832732573409e-06
NLD,ccgt,power,2024-10-22 06:00:00,2.0322912294011208e-06
NLD,ccgt,power,2024-10-22 07:00:00,2.5068766562659507e-06
NLD,ccgt,power,2024-10-22 08:00:00,4.076416552694538e-06
NLD,ccgt,power,2024-10-22 09:00:00,1.9744194768064715e-06
NLD,ccgt,power,2024-10-22 10:00:00,2.0700352785048926e-06
NLD,ccgt,power,2024-10-22 11:00:00,2.0158493735355435e-06
NLD,ccgt,power,2024-10-22 12:00:00,1.995098700822314e-06
NLD,ccgt,power,2024-10-22 13:00:00,2.0014870765697507e-06
NLD,ccgt,power,2024-10-22 14:00:00,2.0117494350235264e-06
NLD,ccgt,power,2024-10-22 15:00:00,2.0108763545000705e-06
NLD,ccgt,power,2024-10-22 16:00:00,1.991281329900557e-06
NLD,ccgt,power,2024-10-22 17:00:00,2.04957927649778e-06
NLD,ccgt,power,2024-10-22 18:00:00,2.0542696546992395e-06
NLD,ccgt,power,2024-10-22 19:00:00,2.514642137341154e-06
NLD,ccgt,power,2024-10-22 20:00:00,2.644279754751913e-06
NLD,ccgt,power,2024-10-22 21:00:00,2.5892607235222414e-06
NLD,ccgt,power,2024-10-22 22:00:00,2.6046872636367463e-06
NLD,ccgt,power,2024-10-22 23:00:00,2.062721919032364e-06
NLD,ccgt,power,2024-10-23 00:00:00,2.050073558609632e-06
NLD,ccgt,power,2024-10-23 01:00:00,2.0324955080170277e-06
NLD,ccgt,power,2024-10-23 02:00:00,2.0306191558659648e-06
NLD,ccgt,power,2024-10-23 03:00:00,2.049536360189747e-06
NLD,ccgt,power,2024-10-23 04:00:00,2.05703365950499e-06
NLD,ccgt,power,2024-10-23 05:00:00,2.0723422429680275e-06
NLD,ccgt,power,2024-10-23 06:00:00,2.0106813189874844e-06
NLD,ccgt,power,2024-10-23 07:00:00,3.815669274480167e-06
NLD,ccgt,power,2024-10-23 08:00:00,257.0025634100597
NLD,ccgt,power,2024-10-23 09:00:00,3.6146169907497123e-06
NLD,ccgt,power,2024-10-23 10:00:00,2.0549116632018256e-06
NLD,ccgt,power,2024-10-23 11:00:00,2.0654004241270854e-06
NLD,ccgt,power,2024-10-23 12:00:00,2.034579399880769e-06
NLD,ccgt,power,2024-10-23 13:00:00,2.0290159637879083e-06
NLD,ccgt,power,2024-10-23 14:00:00,2.0248662783699634e-06
NLD,ccgt,power,2024-10-23 15:00:00,2.020531148534179e-06
NLD,ccgt,power,2024-10-23 16:00:00,2.024504842356733e-06
NLD,ccgt,power,2024-10-23 17:00:00,2.0773502937785874e-06
NLD,ccgt,power,2024-10-23 18:00:00,1.9855072702485633e-06
NLD,ccgt,power,2024-10-23 19:00:00,3.859511972658684e-06
NLD,ccgt,power,2024-10-23 20:00:00,2730.4917809650874
NLD,ccgt,power,2024-10-23 21:00:00,492.8339118455646
NLD,ccgt,power,2024-10-23 22:00:00,2.5401975063356604e-06
NLD,ccgt,power,2024-10-23 23:00:00,2.600835222161448e-06
NLD,ccgt,power,2024-10-24 00:00:00,2.0529546222181068e-06
NLD,ccgt,power,2024-10-24 01:00:00,2.05068597677208e-06
NLD,ccgt,power,2024-10-24 02:00:00,2.0423407854210685e-06
NLD,ccgt,power,2024-10-24 03:00:00,2.0322919422378e-06
NLD,ccgt,power,2024-10-24 04:00:00,2.0350954105903124e-06
NLD,ccgt,power,2024-10-24 05:00:00,2.0477125812097386e-06
NLD,ccgt,power,2024-10-24 06:00:00,2.0360958716935064e-06
NLD,ccgt,power,2024-10-24 07:00:00,2.5037973927264255e-06
NLD,ccgt,power,2024-10-24 08:00:00,2.626464352573555e-06
NLD,ccgt,power,2024-10-24 09:00:00,2.5552969813451467e-06
NLD,ccgt,power,2024-10-24 10:00:00,2.0651102417836233e-06
NLD,ccgt,power,2024-10-24 11:00:00,2.0206352457859073e-06
NLD,ccgt,power,2024-10-24 12:00:00,1.9920752384162554e-06
NLD,ccgt,power,2024-10-24 13:00:00,2.0076522030750096e-06
NLD,ccgt,power,2024-10-24 14:00:00,2.003249829712217e-06
NLD,ccgt,power,2024-10-24 15:00:00,1.993606295116909e-06
NLD,ccgt,power,2024-10-24 16:00:00,1.9899658224064864e-06
NLD,ccgt,power,2024-10-24 17:00:00,2.046541470168879e-06
NLD,ccgt,power,2024-10-24 18:00:00,2.049576872215742e-06
NLD,ccgt,power,2024-10-24 19:00:00,3.676677364301089e-06
NLD,ccgt,power,2024-10-24 20:00:00,2.638537355334173e-06
NLD,ccgt,power,2024-10-24 21:00:00,2.561677579395017e-06
NLD,ccgt,power,2024-10-24 22:00:00,2.622611931789366e-06
NLD,ccgt,power,2024-10-24 23:00:00,2.047079967735539e-06
NLD,ccgt,power,2024-10-25 00:00:00,2.0435395799023396e-06
NLD,ccgt,power,2024-10-25 01:00:00,2.042265352880433e-06
NLD,ccgt,power,2024-10-25 02:00:00,2.039152650395194e-06
NLD,ccgt,power,2024-10-25 03:00:00,2.0402390824651186e-06
NLD,ccgt,power,2024-10-25 04:00:00,2.041444081110529e-06
NLD,ccgt,power,2024-10-25 05:00:00,2.0516049961692053e-06
NLD,ccgt,power,2024-10-25 06:00:00,2.0460175773276113e-06
NLD,ccgt,power,2024-10-25 07:00:00,2.5225939053475427e-06
NLD,ccgt,power,2024-10-25 08:00:00,2.6136078482223546e-06
NLD,ccgt,power,2024-10-25 09:00:00,2.64986352253242e-06
NLD,ccgt,power,2024-10-25 10:00:00,2.574209674216002e-06
NLD,ccgt,power,2024-10-25 11:00:00,2.029705833162261e-06
NLD,ccgt,power,2024-10-25 12:00:00,2.040812744021326e-06
NLD,ccgt,power,2024-10-25 13:00:00,2.0463779886375924e-06
NLD,ccgt,power,2024-10-25 14:00:00,2.0447779049504254e-06
NLD,ccgt,power,2024-10-25 15:00:00,2.0377692066554723e-06
NLD,ccgt,power,2024-10-25 16:00:00,2.044400514134916e-06
NLD,ccgt,power,2024-10-25 17:00:00,2.0565239241517236e-06
NLD,ccgt,power,2024-10-25 18:00:00,1.976663706071692e-06
NLD,ccgt,power,2024-10-25 19:00:00,3.6600206110233138e-06
NLD,ccgt,power,2024-10-25 20:00:00,1698.8139566871007
NLD,ccgt,power,2024-10-25 21:00:00,578.2310976605426
NLD,ccgt,power,2024-10-25 22:00:00,2.643583068940107e-06
NLD,ccgt,power,2024-10-25 23:00:00,2.54249204743891e-06
NLD,ccgt,power,2024-10-26 00:00:00,2.607014990845388e-06
NLD,ccgt,power,2024-10-26 01:00:00,2.027464455655565e-06
NLD,ccgt,power,2024-10-26 02:00:00,2.0472546936179065e-06
NLD,ccgt,power,2024-10-26 03:00:00,2.0419843857363513e-06
NLD,ccgt,power,2024-10-26 04:00:00,2.0377627470770777e-06
NLD,ccgt,power,2024-10-26 05:00:00,2.0407228950848294e-06
NLD,ccgt,power,2024-10-26 06:00:00,2.0426425567945147e-06
NLD,ccgt,power,2024-10-26 07:00:00,2.0509329462359885e-06
NLD,ccgt,power,2024-10-26 08:00:00,2.0449889891066026e-06
NLD,ccgt,power,2024-10-26 09:00:00,2.0504149061221442e-06
NLD,ccgt,power,2024-10-26 10:00:00,2.0606431024951277e-06
NLD,ccgt,power,2024-10-26 11:00:00,2.0304239734070833e-06
NLD,ccgt,power,2024-10-26 12:00:00,2.0197168888888075e-06
NLD,ccgt,power,2024-10-26 13:00:00,2.023573510985137e-06
NLD,ccgt,power,2024-10-26 14:00:00,2.0220133766409173e-06
NLD,ccgt,power,2024-10-26 15:00:00,1.9911551328064283e-06
NLD,ccgt,power,2024-10-26 16:00:00,2.0143646092866694e-06
NLD,ccgt,power,2024-10-26 17:00:00,2.0653086618160836e-06
NLD,ccgt,power,2024-10-26 18:00:00,2.0536312257563193e-06
NLD,ccgt,power,2024-10-26 19:00:00,2.5180774518816026e-06
NLD,ccgt,power,2024-10-26 20:00:00,2.5937283564633933e-06
NLD,ccgt,power,2024-10-26 21:00:00,2.602396184666459e-06
NLD,ccgt,power,2024-10-26 22:00:00,2.527983566988049e-06
NLD,ccgt,power,2024-10-26 23:00:00,2.563274269582262e-06
NLD,ccgt,power,2024-10-27 00:00:00,2.6002990062841845e-06
NLD,ccgt,power,2024-10-27 01:00:00,2.6366007597800388e-06
NLD,ccgt,power,2024-10-27 02:00:00,2.035400148953382e-06
NLD,ccgt,power,2024-10-27 03:00:00,2.054961721413011e-06
NLD,ccgt,power,2024-10-27 04:00:00,2.055041796231353e-06
NLD,ccgt,power,2024-10-27 05:00:00,2.055488403616397e-06
NLD,ccgt,power,2024-10-27 06:00:00,2.0538129318281396e-06
NLD,ccgt,power,2024-10-27 07:00:00,2.6197873764865555e-06
NLD,ccgt,power,2024-10-27 08:00:00,2.0481231389794456e-06
NLD,ccgt,power,2024-10-27 09:00:00,2.066034662395981e-06
NLD,ccgt,power,2024-10-27 10:00:00,2.03451334372709e-06
NLD,ccgt,power,2024-10-27 11:00:00,2.0243704666662573e-06
NLD,ccgt,power,2024-10-27 12:00:00,2.027771352328867e-06
NLD,ccgt,power,2024-10-27 13:00:00,2.03433322874174e-06
NLD,ccgt,power,2024-10-27 14:00:00,2.0372880111851087e-06
NLD,ccgt,power,2024-10-27 15:00:00,2.0318263037485476e-06
NLD,ccgt,power,2024-10-27 16:00:00,2.0601238485389646e-06
NLD,ccgt,power,2024-10-27 17:00:00,2.054220504723453e-06
NLD,ccgt,power,2024-10-27 18:00:00,2.5647214720284334e-06
NLD,ccgt,power,2024-10-27 19:00:00,2.534309295612449e-06
NLD,ccgt,power,2024-10-27 20:00:00,2.536809468630284e-06
NLD,ccgt,power,2024-10-27 21:00:00,2.5337379864850745e-06
NLD,ccgt,power,2024-10-27 22:00:00,2.650946905068606e-06
NLD,ccgt,power,2024-10-27 23:00:00,2.051174830880536e-06
NLD,ccgt,power,2024-10-28 00:00:00,2.050054945991675e-06
NLD,ccgt,power,2024-10-28 01:00:00,2.043068807412414e-06
NLD,ccgt,power,2024-10-28 02:00:00,2.0405422619721953e-06
NLD,ccgt,power,2024-10-28 03:00:00,2.039905472979025e-06
NLD,ccgt,power,2024-10-28 04:00:00,2.0417026051958386e-06
NLD,ccgt,power,2024-10-28 05:00:00,2.0608028041124638e-06
NLD,ccgt,power,2024-10-28 06:00:00,2.0516113638359777e-06
NLD,ccgt,power,2024-10-28 07:00:00,2.5537232495636447e-06
NLD,ccgt,power,2024-10-28 08:00:00,2.59862015415765e-06
NLD,ccgt,power,2024-10-28 09:00:00,2.0641945937394024e-06
NLD,ccgt,power,2024-10-28 10:00:00,2.0391427980870417e-06
NLD,ccgt,power,2024-10-28 11:00:00,2.0239987769228244e-06
NLD,ccgt,power,2024-10-28 12:00:00,2.01542522729928e-06
NLD,ccgt,power,2024-10-28 13:00:00,1.995193093186191e-06
NLD,ccgt,power,2024-10-28 14:00:00,2.0108002608498514e-06
NLD,ccgt,power,2024-10-28 15:00:00,2.0229478472310754e-06
NLD,ccgt,power,2024-10-28 16:00:00,2.070958869218502e-06
NLD,ccgt,power,2024-10-28 17:00:00,2.063500410707309e-06
NLD,ccgt,power,2024-10-28 18:00:00,2.514633976980137e-06
NLD,ccgt,power,2024-10-28 19:00:00,2.528853950636968e-06
NLD,ccgt,power,2024-10-28 20:00:00,2.6457732375621516e-06
NLD,ccgt,power,2024-10-28 21:00:00,2.512082728887409e-06
NLD,ccgt,power,2024-10-28 22:00:00,2.631875784452345e-06
NLD,ccgt,power,2024-10-28 23:00:00,2.0471969154259915e-06
NLD,ccgt,power,2024-10-29 00:00:00,2.0478503825402623e-06
NLD,ccgt,power,2024-10-29 01:00:00,2.044145049545451e-06
NLD,ccgt,power,2024-10-29 02:00:00,2.0420977981334007e-06
NLD,ccgt,power,2024-10-29 03:00:00,2.041586003648342e-06
NLD,ccgt,power,2024-10-29 04:00:00,2.040675853977374e-06
NLD,ccgt,power,2024-10-29 05:00:00,2.047367509653926e-06
NLD,ccgt,power,2024-10-29 06:00:00,2.041059223997816e-06
NLD,ccgt,power,2024-10-29 07:00:00,2.6134847127319877e-06
NLD,ccgt,power,2024-10-29 08:00:00,2.60575749343886e-06
NLD,ccgt,power,2024-10-29 09:00:00,2.05675901014506e-06
NLD,ccgt,power,2024-10-29 10:00:00,2.0627627077547423e-06
NLD,ccgt,power,2024-10-29 11:00:00,2.0454028988330277e-06
NLD,ccgt,power,2024-10-29 12:00:00,2.037243601181253e-06
NLD,ccgt,power,2024-10-29 13:00:00,2.025265852281857e-06
NLD,ccgt,power,2024-10-29 14:00:00,2.041262815053601e-06
NLD,ccgt,power,2024-10-29 15:00:00,2.049147620831518e-06
NLD,ccgt,power,2024-10-29 16:00:00,2.0553887861415833e-06
NLD,ccgt,power,2024-10-29 17:00:00,2.036321505159981e-06
NLD,ccgt,power,2024-10-29 18:00:00,2.5870387218405025e-06
NLD,ccgt,power,2024-10-29 19:00:00,2.59163975235933e-06
NLD,ccgt,power,2024-10-29 20:00:00,2.5773712761730667e-06
NLD,ccgt,power,2024-10-29 21:00:00,2.5909176495178175e-06
NLD,ccgt,power,2024-10-29 22:00:00,2.051892203229659e-06
NLD,ccgt,power,2024-10-29 23:00:00,2.0605902946055256e-06
NLD,ccgt,power,2024-10-30 00:00:00,2.039896021971188e-06
NLD,ccgt,power,2024-10-30 01:00:00,2.0326142194740694e-06
NLD,ccgt,power,2024-10-30 02:00:00,2.0300799179229395e-06
NLD,ccgt,power,2024-10-30 03:00:00,2.0344897130633115e-06
NLD,ccgt,power,2024-10-30 04:00:00,2.0360705246716854e-06
NLD,ccgt,power,2024-10-30 05:00:00,2.041737998374122e-06
NLD,ccgt,power,2024-10-30 06:00:00,2.065744294229587e-06
NLD,ccgt,power,2024-10-30 07:00:00,2.045691971412635e-06
NLD,ccgt,power,2024-10-30 08:00:00,2.046522343067508e-06
NLD,ccgt,power,2024-10-30 09:00:00,2.062611505280217e-06
NLD,ccgt,power,2024-10-30 10:00:00,2.038617905806147e-06
NLD,ccgt,power,2024-10-30 11:00:00,2.030727320098135e-06
NLD,ccgt,power,2024-10-30 12:00:00,2.0387062124254894e-06
NLD,ccgt,power,2024-10-30 13:00:00,2.0395763553644065e-06
NLD,ccgt,power,2024-10-30 14:00:00,2.03907801561318e-06
NLD,ccgt,power,2024-10-30 15:00:00,2.0589093846324533e-06
NLD,ccgt,power,2024-10-30 16:00:00,2.0545012137277475e-06
NLD,ccgt,power,2024-10-30 17:00:00,2.5648238596953393e-06
NLD,ccgt,power,2024-10-30 18:00:00,2.609037588350469e-06
NLD,ccgt,power,2024-10-30 19:00:00,2.6321540143657923e-06
NLD,ccgt,power,2024-10-30 20:00:00,2.768506472727581e-06
NLD,ccgt,power,2024-10-30 21:00:00,2.6803963125565578e-06
NLD,ccgt,power,2024-10-30 22:00:00,2.517976066384421e-06
NLD,ccgt,power,2024-10-30 23:00:00,2.6514812842687765e-06
NLD,ccgt,power,2024-10-31 00:00:00,2.0519217848556647e-06
NLD,ccgt,power,2024-10-31 01:00:00,2.0509326452591826e-06
NLD,ccgt,power,2024-10-31 02:00:00,2.0406142531948383e-06
NLD,ccgt,power,2024-10-31 03:00:00,2.0338979865849066e-06
NLD,ccgt,power,2024-10-31 04:00:00,2.042517219891553e-06
NLD,ccgt,power,2024-10-31 05:00:00,2.049311957034051e-06
NLD,ccgt,power,2024-10-31 06:00:00,2.0366835808838785e-06
NLD,ccgt,power,2024-10-31 07:00:00,3.6738154957521575e-06
NLD,ccgt,power,2024-10-31 08:00:00,2.54241782549103e-06
NLD,ccgt,power,2024-10-31 09:00:00,2.613500074250278e-06
NLD,ccgt,power,2024-10-31 10:00:00,2.060580511390154e-06
NLD,ccgt,power,2024-10-31 11:00:00,2.0666989017232427e-06
NLD,ccgt,power,2024-10-31 12:00:00,2.067283584482893e-06
NLD,ccgt,power,2024-10-31 13:00:00,2.068106531209343e-06
NLD,ccgt,power,2024-10-31 14:00:00,2.053231202595555e-06
NLD,ccgt,power,2024-10-31 15:00:00,2.0650506713328567e-06
NLD,ccgt,power,2024-10-31 16:00:00,1.9457259914653627e-06
NLD,ccgt,power,2024-10-31 17:00:00,3.858305581075592e-06
NLD,ccgt,power,2024-10-31 18:00:00,1651.40887345133
NLD,ccgt,power,2024-10-31 19:00:00,1480.8775198342032
NLD,ccgt,power,2024-10-31 20:00:00,1112.0396221419117
NLD,ccgt,power,2024-10-31 21:00:00,2.84771755348382e-06
NLD,ccgt,power,2024-10-31 22:00:00,2.5537419282595396e-06
NLD,ccgt,power,2024-10-31 23:00:00,2.560406644686535e-06
NLD,ccgt,power,2024-11-01 00:00:00,2.6086650696226314e-06
NLD,ccgt,power,2024-11-01 01:00:00,2.051193255547672e-06
NLD,ccgt,power,2024-11-01 02:00:00,2.0542504860816753e-06
NLD,ccgt,power,2024-11-01 03:00:00,2.0575013892931717e-06
NLD,ccgt,power,2024-11-01 04:00:00,2.059049601289231e-06
NLD,ccgt,power,2024-11-01 05:00:00,2.0607663139121727e-06
NLD,ccgt,power,2024-11-01 06:00:00,2.061428120094793e-06
NLD,ccgt,power,2024-11-01 07:00:00,2.050822793529671e-06
NLD,ccgt,power,2024-11-01 08:00:00,2.0535700360499883e-06
NLD,ccgt,power,2024-11-01 09:00:00,2.0592904985733053e-06
NLD,ccgt,power,2024-11-01 10:00:00,2.042011694534316e-06
NLD,ccgt,power,2024-11-01 11:00:00,2.033296463650549e-06
NLD,ccgt,power,2024-11-01 12:00:00,2.0247027995187488e-06
NLD,ccgt,power,2024-11-01 13:00:00,2.030955352768017e-06
NLD,ccgt,power,2024-11-01 14:00:00,2.0366537674486005e-06
NLD,ccgt,power,2024-11-01 15:00:00,2.046261390095999e-06
NLD,ccgt,power,2024-11-01 16:00:00,2.060467332427729e-06
NLD,ccgt,power,2024-11-01 17:00:00,1.9846008479035553e-06
NLD,ccgt,power,2024-11-01 18:00:00,3.7802662622419662e-06
NLD,ccgt,power,2024-11-01 19:00:00,2.592503706779716e-06
NLD,ccgt,power,2024-11-01 20:00:00,2.7263366297738233e-06
NLD,ccgt,power,2024-11-01 21:00:00,2.6546589884839905e-06
NLD,ccgt,power,2024-11-01 22:00:00,2.6341294404982387e-06
NLD,ccgt,power,2024-11-01 23:00:00,2.5227596219035933e-06
NLD,ccgt,power,2024-11-02 00:00:00,2.5748196764838457e-06
NLD,ccgt,power,2024-11-02 01:00:00,2.6088606636338155e-06
NLD,ccgt,power,2024-11-02 02:00:00,2.7234422084358457e-06
NLD,ccgt,power,2024-11-02 03:00:00,2.0301625391127695e-06
NLD,ccgt,power,2024-11-02 04:00:00,2.0454846437031373e-06
NLD,ccgt,power,2024-11-02 05:00:00,2.0377856705600985e-06
NLD,ccgt,power,2024-11-02 06:00:00,2.66179113495569e-06
NLD,ccgt,power,2024-11-02 07:00:00,2.5967375256545554e-06
NLD,ccgt,power,2024-11-02 08:00:00,2.0455316368038323e-06
NLD,ccgt,power,2024-11-02 09:00:00,2.064892494925486e-06
NLD,ccgt,power,2024-11-02 10:00:00,2.0176310972614825e-06
NLD,ccgt,power,2024-11-02 11:00:00,2.0010774801910214e-06
NLD,ccgt,power,2024-11-02 12:00:00,1.9931888409814135e-06
NLD,ccgt,power,2024-11-02 13:00:00,2.0133353314959605e-06
NLD,ccgt,power,2024-11-02 14:00:00,2.019021282999999e-06
NLD,ccgt,power,2024-11-02 15:00:00,2.025393526971977e-06
